bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
Bangladesh,Pakistan,123,7,15.5,38,4,140
Bangladesh,Pakistan,124,7,15.6,38,4,140
Bangladesh,Pakistan,126,7,16.1,40,3,140
Bangladesh,Pakistan,128,7,16.2,41,3,140
Bangladesh,Pakistan,128,7,16.3,35,3,140
Bangladesh,Pakistan,129,7,16.4,30,3,140
Bangladesh,Pakistan,129,7,16.5,27,3,140
Bangladesh,Pakistan,130,7,16.6,28,3,140
Bangladesh,Pakistan,130,7,17.1,28,3,140
Bangladesh,Pakistan,131,7,17.2,28,3,140
Bangladesh,Pakistan,132,7,17.3,28,3,140
Bangladesh,Pakistan,133,7,17.4,28,3,140
Bangladesh,Pakistan,136,7,17.4,31,3,140
Bangladesh,Pakistan,137,7,17.5,31,3,140
Bangladesh,Pakistan,137,7,17.6,30,3,140
Bangladesh,Pakistan,137,8,18.1,29,4,140
Bangladesh,Pakistan,137,9,18.2,28,5,140
Bangladesh,Pakistan,137,9,18.3,27,5,140
Bangladesh,Pakistan,137,9,18.4,25,5,140
Bangladesh,Pakistan,138,9,18.5,26,4,140
Bangladesh,Pakistan,139,9,18.6,25,4,140
Bangladesh,Pakistan,140,9,19.1,25,4,140
Bangladesh,Pakistan,140,9,19.2,21,4,140
Bangladesh,Pakistan,140,9,19.3,21,3,140
Bangladesh,Pakistan,140,10,19.4,21,4,140
India,South Africa,0,0,0.1,0,0,153
India,South Africa,0,0,0.2,0,0,153
India,South Africa,2,0,0.3,2,0,153
India,South Africa,2,0,0.4,2,0,153
India,South Africa,3,0,0.5,3,0,153
India,South Africa,3,0,0.6,3,0,153
India,South Africa,4,0,1.0,4,0,153
India,South Africa,4,0,1.1,4,0,153
India,South Africa,4,0,1.2,4,0,153
India,South Africa,8,0,1.3,8,0,153
India,South Africa,8,0,1.4,8,0,153
India,South Africa,8,0,1.5,8,0,153
India,South Africa,12,0,1.6,12,0,153
India,South Africa,12,0,2.1,12,0,153
India,South Africa,14,0,2.2,14,0,153
India,South Africa,15,0,2.3,15,0,153
India,South Africa,15,0,2.4,15,0,153
India,South Africa,19,0,2.5,19,0,153
India,South Africa,19,0,2.6,19,0,153
India,South Africa,23,0,3.1,23,0,153
India,South Africa,24,0,3.2,24,0,153
India,South Africa,26,0,3.3,26,0,153
India,South Africa,26,0,3.4,26,0,153
India,South Africa,27,0,3.4,27,0,153
India,South Africa,28,0,3.5,28,0,153
India,South Africa,29,0,3.6,29,0,153
India,South Africa,30,0,4.1,30,0,153
India,South Africa,31,0,4.2,31,0,153
India,South Africa,32,0,4.3,32,0,153
India,South Africa,32,1,4.4,32,1,153
India,South Africa,33,1,4.5,33,1,153
India,South Africa,33,2,4.6,33,2,153
India,South Africa,33,3,5.1,31,3,153
India,South Africa,33,3,5.2,31,3,153
India,South Africa,33,3,5.3,30,3,153
India,South Africa,34,3,5.4,31,3,153
India,South Africa,34,3,5.5,30,3,153
India,South Africa,34,3,5.6,30,3,153
India,South Africa,35,3,6.1,31,3,153
India,South Africa,37,3,6.2,29,3,153
India,South Africa,37,3,6.3,29,3,153
India,South Africa,37,3,6.4,29,3,153
India,South Africa,37,3,6.5,25,3,153
India,South Africa,37,3,6.6,25,3,153
India,South Africa,37,3,7.1,23,3,153
India,South Africa,38,3,7.2,23,3,153
India,South Africa,38,3,7.3,23,3,153
India,South Africa,39,3,7.4,20,3,153
India,South Africa,40,3,7.5,21,3,153
India,South Africa,46,3,7.6,23,3,153
India,South Africa,46,3,8.1,22,3,153
India,South Africa,46,3,8.2,20,3,153
India,South Africa,46,3,8.3,20,3,153
India,South Africa,46,3,8.4,19,3,153
India,South Africa,47,3,8.5,19,3,153
India,South Africa,48,3,8.6,19,3,153
India,South Africa,48,3,9.1,18,3,153
India,South Africa,49,3,9.2,18,3,153
India,South Africa,49,3,9.3,17,3,153
India,South Africa,49,3,9.4,17,2,153
India,South Africa,53,3,9.5,20,2,153
India,South Africa,57,3,9.6,24,1,153
India,South Africa,57,3,10.1,24,0,153
India,South Africa,61,3,10.2,28,0,153
India,South Africa,61,4,10.3,28,1,153
India,South Africa,62,4,10.4,28,1,153
India,South Africa,62,4,10.5,28,1,153
India,South Africa,62,4,10.6,28,1,153
India,South Africa,63,4,11.1,28,1,153
India,South Africa,64,4,11.2,27,1,153
India,South Africa,64,4,11.3,27,1,153
India,South Africa,69,4,11.3,32,1,153
India,South Africa,69,4,11.4,32,1,153
India,South Africa,71,4,11.5,34,1,153
India,South Africa,72,4,11.6,35,1,153
India,South Africa,72,4,12.1,34,1,153
India,South Africa,72,4,12.2,34,1,153
India,South Africa,73,4,12.3,34,1,153
India,South Africa,77,4,12.4,37,1,153
India,South Africa,78,4,12.5,32,1,153
India,South Africa,79,4,12.6,33,1,153
India,South Africa,79,4,13.1,33,1,153
India,South Africa,81,4,13.2,35,1,153
India,South Africa,81,4,13.3,35,1,153
India,South Africa,82,4,13.4,35,1,153
India,South Africa,86,4,13.5,38,1,153
India,South Africa,90,4,13.6,42,1,153
India,South Africa,90,4,14.1,41,1,153
India,South Africa,94,4,14.2,45,1,153
India,South Africa,95,4,14.3,46,1,153
India,South Africa,96,4,14.4,43,1,153
India,South Africa,97,4,14.5,40,1,153
India,South Africa,97,4,14.6,40,1,153
India,South Africa,98,4,15.1,37,1,153
India,South Africa,98,4,15.2,37,0,153
India,South Africa,99,4,15.2,37,0,153
India,South Africa,99,4,15.3,37,0,153
India,South Africa,100,4,15.4,38,0,153
India,South Africa,101,4,15.5,38,0,153
India,South Africa,101,4,15.6,37,0,153
India,South Africa,102,4,16.1,38,0,153
India,South Africa,106,4,16.2,37,0,153
India,South Africa,107,4,16.3,38,0,153
India,South Africa,111,4,16.4,40,0,153
India,South Africa,113,4,16.5,41,0,153
India,South Africa,119,4,16.6,47,0,153
India,South Africa,125,4,17.1,53,0,153
India,South Africa,126,4,17.2,53,0,153
India,South Africa,127,4,17.3,50,0,153
India,South Africa,131,4,17.4,53,0,153
India,South Africa,131,4,17.5,52,0,153
India,South Africa,131,4,17.6,52,0,153
India,South Africa,131,4,18.1,50,0,153
India,South Africa,132,4,18.2,51,0,153
India,South Africa,133,4,18.3,51,0,153
India,South Africa,138,4,18.3,52,0,153
India,South Africa,139,4,18.4,49,0,153
India,South Africa,139,4,18.5,49,0,153
India,South Africa,139,4,18.6,45,0,153
India,South Africa,139,4,19.1,44,0,153
India,South Africa,141,4,19.2,45,0,153
India,South Africa,145,4,19.3,48,0,153
India,South Africa,146,5,19.4,49,1,153
India,South Africa,147,5,19.5,49,1,153
India,South Africa,153,5,19.6,55,1,153
New Zealand,Pakistan,0,0,0.1,0,0,143
New Zealand,Pakistan,0,0,0.2,0,0,143
New Zealand,Pakistan,1,0,0.3,1,0,143
New Zealand,Pakistan,1,0,0.4,1,0,143
New Zealand,Pakistan,2,0,0.5,2,0,143
New Zealand,Pakistan,2,0,0.6,2,0,143
New Zealand,Pakistan,3,0,1.1,3,0,143
New Zealand,Pakistan,3,0,1.2,3,0,143
New Zealand,Pakistan,3,0,1.3,3,0,143
New Zealand,Pakistan,3,0,1.4,3,0,143
New Zealand,Pakistan,3,0,1.5,3,0,143
New Zealand,Pakistan,4,0,1.6,4,0,143
New Zealand,Pakistan,5,0,2.1,5,0,143
New Zealand,Pakistan,5,0,2.2,5,0,143
New Zealand,Pakistan,6,0,2.3,6,0,143
New Zealand,Pakistan,7,0,2.4,7,0,143
New Zealand,Pakistan,11,0,2.5,11,0,143
New Zealand,Pakistan,15,0,2.6,15,0,143
New Zealand,Pakistan,15,0,3.1,15,0,143
New Zealand,Pakistan,16,0,3.2,16,0,143
New Zealand,Pakistan,17,0,3.3,17,0,143
New Zealand,Pakistan,19,0,3.4,19,0,143
New Zealand,Pakistan,25,0,3.5,25,0,143
New Zealand,Pakistan,29,0,3.6,29,0,143
New Zealand,Pakistan,29,0,4.1,29,0,143
New Zealand,Pakistan,30,0,4.2,30,0,143
New Zealand,Pakistan,31,0,4.3,31,0,143
New Zealand,Pakistan,31,0,4.4,31,0,143
New Zealand,Pakistan,32,0,4.5,32,0,143
New Zealand,Pakistan,33,0,4.6,33,0,143
New Zealand,Pakistan,35,0,5.1,35,0,143
New Zealand,Pakistan,36,0,5.1,36,0,143
New Zealand,Pakistan,37,0,5.1,36,0,143
New Zealand,Pakistan,37,0,5.2,36,0,143
New Zealand,Pakistan,37,0,5.3,35,0,143
New Zealand,Pakistan,39,0,5.4,37,0,143
New Zealand,Pakistan,40,0,5.5,37,0,143
New Zealand,Pakistan,41,0,5.6,38,0,143
New Zealand,Pakistan,42,0,6.0,39,0,143
New Zealand,Pakistan,43,0,6.1,40,0,143
New Zealand,Pakistan,44,0,6.2,41,0,143
New Zealand,Pakistan,46,0,6.3,42,0,143
New Zealand,Pakistan,46,0,6.4,41,0,143
New Zealand,Pakistan,46,0,6.5,41,0,143
New Zealand,Pakistan,46,0,6.6,40,0,143
New Zealand,Pakistan,47,0,7.1,40,0,143
New Zealand,Pakistan,47,0,7.2,36,0,143
New Zealand,Pakistan,48,0,7.3,33,0,143
New Zealand,Pakistan,50,0,7.4,35,0,143
New Zealand,Pakistan,50,1,7.5,34,1,143
New Zealand,Pakistan,51,1,7.6,34,1,143
New Zealand,Pakistan,52,1,8.1,33,1,143
New Zealand,Pakistan,53,1,8.2,28,1,143
New Zealand,Pakistan,55,1,8.3,26,1,143
New Zealand,Pakistan,59,1,8.4,30,1,143
New Zealand,Pakistan,60,1,8.5,30,1,143
New Zealand,Pakistan,61,1,8.6,30,1,143
New Zealand,Pakistan,63,1,9.1,32,1,143
New Zealand,Pakistan,64,1,9.2,32,1,143
New Zealand,Pakistan,65,1,9.3,32,1,143
New Zealand,Pakistan,66,1,9.4,31,1,143
New Zealand,Pakistan,72,1,9.5,36,1,143
New Zealand,Pakistan,72,1,9.6,35,1,143
New Zealand,Pakistan,73,1,10.1,36,1,143
New Zealand,Pakistan,74,1,10.2,37,1,143
New Zealand,Pakistan,74,2,10.3,35,2,143
New Zealand,Pakistan,74,2,10.4,34,2,143
New Zealand,Pakistan,74,2,10.5,33,2,143
New Zealand,Pakistan,75,2,10.6,33,2,143
New Zealand,Pakistan,75,2,11.1,32,2,143
New Zealand,Pakistan,75,2,11.2,31,2,143
New Zealand,Pakistan,75,2,11.3,29,2,143
New Zealand,Pakistan,77,2,11.4,31,2,143
New Zealand,Pakistan,77,2,11.5,31,2,143
New Zealand,Pakistan,78,2,11.6,32,2,143
New Zealand,Pakistan,79,2,12.1,32,2,143
New Zealand,Pakistan,80,2,12.1,33,2,143
New Zealand,Pakistan,81,2,12.2,33,2,143
New Zealand,Pakistan,81,2,12.3,31,2,143
New Zealand,Pakistan,83,2,12.4,33,1,143
New Zealand,Pakistan,84,2,12.5,33,1,143
New Zealand,Pakistan,85,2,12.6,33,1,143
New Zealand,Pakistan,85,3,13.1,32,2,143
New Zealand,Pakistan,87,3,13.2,32,2,143
New Zealand,Pakistan,87,4,13.3,28,3,143
New Zealand,Pakistan,87,4,13.4,27,3,143
New Zealand,Pakistan,91,4,13.5,30,3,143
New Zealand,Pakistan,91,4,13.6,28,3,143
New Zealand,Pakistan,93,4,14.1,29,3,143
New Zealand,Pakistan,95,4,14.2,30,3,143
New Zealand,Pakistan,96,4,14.3,30,3,143
New Zealand,Pakistan,102,4,14.4,30,3,143
New Zealand,Pakistan,104,4,14.5,32,3,143
New Zealand,Pakistan,104,5,14.6,31,4,143
New Zealand,Pakistan,105,5,15.1,31,4,143
New Zealand,Pakistan,105,5,15.2,31,3,143
New Zealand,Pakistan,106,5,15.3,32,3,143
New Zealand,Pakistan,106,5,15.4,32,3,143
New Zealand,Pakistan,106,5,15.5,31,3,143
New Zealand,Pakistan,106,6,15.6,31,4,143
New Zealand,Pakistan,106,6,16.1,31,4,143
New Zealand,Pakistan,107,7,16.2,32,5,143
New Zealand,Pakistan,109,7,16.3,32,5,143
New Zealand,Pakistan,115,7,16.4,38,5,143
New Zealand,Pakistan,116,7,16.5,38,5,143
New Zealand,Pakistan,116,7,16.6,37,5,143
New Zealand,Pakistan,116,7,17.1,36,5,143
New Zealand,Pakistan,117,7,17.2,36,5,143
New Zealand,Pakistan,118,7,17.3,37,5,143
New Zealand,Pakistan,118,7,17.4,35,5,143
New Zealand,Pakistan,119,7,17.5,35,5,143
New Zealand,Pakistan,120,7,17.6,35,5,143
New Zealand,Pakistan,121,7,18.1,36,4,143
New Zealand,Pakistan,121,7,18.2,34,4,143
New Zealand,Pakistan,123,7,18.2,36,3,143
New Zealand,Pakistan,124,7,18.3,37,3,143
New Zealand,Pakistan,125,7,18.4,34,3,143
New Zealand,Pakistan,125,7,18.5,34,3,143
New Zealand,Pakistan,126,8,18.6,33,4,143
New Zealand,Pakistan,130,8,19.1,35,4,143
New Zealand,Pakistan,136,8,19.2,40,4,143
New Zealand,Pakistan,140,8,19.3,38,4,143
New Zealand,Pakistan,140,8,19.4,36,4,143
New Zealand,Pakistan,142,8,19.5,38,3,143
New Zealand,Pakistan,143,8,19.6,38,3,143
India,Australia,0,0,0.1,0,0,188
India,Australia,0,0,0.2,0,0,188
India,Australia,4,0,0.3,4,0,188
India,Australia,5,0,0.4,5,0,188
India,Australia,5,0,0.5,5,0,188
India,Australia,5,0,0.6,5,0,188
India,Australia,6,0,1.1,6,0,188
India,Australia,7,0,1.2,7,0,188
India,Australia,7,0,1.3,7,0,188
India,Australia,7,0,1.4,7,0,188
India,Australia,8,0,1.5,8,0,188
India,Australia,9,0,1.6,9,0,188
India,Australia,9,0,2.1,9,0,188
India,Australia,9,0,2.2,9,0,188
India,Australia,9,0,2.3,9,0,188
India,Australia,10,0,2.4,10,0,188
India,Australia,10,0,2.5,10,0,188
India,Australia,10,0,2.6,10,0,188
India,Australia,11,0,3.1,11,0,188
India,Australia,11,0,3.2,11,0,188
India,Australia,15,0,3.3,15,0,188
India,Australia,15,0,3.4,15,0,188
India,Australia,19,0,3.5,19,0,188
India,Australia,19,0,3.6,19,0,188
India,Australia,20,0,4.1,20,0,188
India,Australia,21,0,4.2,21,0,188
India,Australia,22,0,4.3,22,0,188
India,Australia,22,0,4.4,22,0,188
India,Australia,22,0,4.5,22,0,188
India,Australia,26,0,4.6,26,0,188
India,Australia,30,0,5.1,30,0,188
India,Australia,30,1,5.2,30,1,188
India,Australia,31,1,5.3,27,1,188
India,Australia,32,1,5.4,27,1,188
India,Australia,32,1,5.5,27,1,188
India,Australia,36,1,5.6,31,1,188
India,Australia,37,1,6.1,31,1,188
India,Australia,37,1,6.2,30,1,188
India,Australia,37,1,6.3,30,1,188
India,Australia,38,1,6.4,31,1,188
India,Australia,38,1,6.5,30,1,188
India,Australia,39,1,6.6,30,1,188
India,Australia,40,1,7.1,31,1,188
India,Australia,40,1,7.2,31,1,188
India,Australia,40,1,7.3,31,1,188
India,Australia,40,1,7.4,30,1,188
India,Australia,41,1,7.5,31,1,188
India,Australia,41,2,7.6,31,2,188
India,Australia,41,2,8.1,30,2,188
India,Australia,47,2,8.2,36,2,188
India,Australia,48,2,8.3,33,2,188
India,Australia,48,2,8.4,33,2,188
India,Australia,48,2,8.5,29,2,188
India,Australia,48,2,8.6,29,2,188
India,Australia,48,2,9.1,28,2,188
India,Australia,50,2,9.2,29,2,188
India,Australia,51,2,9.3,29,2,188
India,Australia,53,2,9.4,31,2,188
India,Australia,54,2,9.5,32,2,188
India,Australia,60,2,9.6,34,2,188
India,Australia,61,2,10.1,31,2,188
India,Australia,65,2,10.2,35,1,188
India,Australia,66,2,10.3,35,1,188
India,Australia,72,2,10.4,40,1,188
India,Australia,73,2,10.5,41,1,188
India,Australia,79,2,10.6,43,1,188
India,Australia,80,2,11.1,43,1,188
India,Australia,81,2,11.2,44,1,188
India,Australia,82,2,11.3,45,1,188
India,Australia,86,2,11.4,48,1,188
India,Australia,87,2,11.5,49,1,188
India,Australia,88,2,11.6,49,1,188
India,Australia,88,2,12.1,48,1,188
India,Australia,88,2,12.2,48,1,188
India,Australia,89,2,12.3,49,1,188
India,Australia,90,2,12.4,50,1,188
India,Australia,91,2,12.5,50,1,188
India,Australia,92,2,12.6,51,0,188
India,Australia,96,2,13.1,55,0,188
India,Australia,97,2,13.1,50,0,188
India,Australia,99,2,13.2,51,0,188
India,Australia,101,2,13.3,53,0,188
India,Australia,103,2,13.4,55,0,188
India,Australia,109,2,13.5,61,0,188
India,Australia,113,2,13.6,65,0,188
India,Australia,119,2,14.1,69,0,188
India,Australia,125,2,14.2,74,0,188
India,Australia,125,3,14.3,72,1,188
India,Australia,126,3,14.4,72,1,188
India,Australia,127,3,14.5,67,1,188
India,Australia,127,3,14.6,66,1,188
India,Australia,128,3,15.1,63,1,188
India,Australia,132,3,15.2,66,1,188
India,Australia,136,3,15.3,64,1,188
India,Australia,137,3,15.4,64,1,188
India,Australia,141,3,15.5,62,1,188
India,Australia,141,3,15.6,61,1,188
India,Australia,143,3,16.1,62,1,188
India,Australia,144,3,16.2,62,1,188
India,Australia,144,3,16.3,58,1,188
India,Australia,145,3,16.4,58,1,188
India,Australia,146,3,16.5,58,1,188
India,Australia,148,3,16.6,60,1,188
India,Australia,149,3,17.1,61,1,188
India,Australia,155,3,17.2,66,1,188
India,Australia,155,4,17.3,65,2,188
India,Australia,156,4,17.4,65,2,188
India,Australia,157,4,17.5,65,2,188
India,Australia,161,4,17.6,65,2,188
India,Australia,161,4,18.1,64,2,188
India,Australia,162,4,18.2,63,2,188
India,Australia,168,4,18.3,67,2,188
India,Australia,172,4,18.4,69,2,188
India,Australia,173,4,18.5,64,2,188
India,Australia,179,4,18.6,66,2,188
India,Australia,181,4,19.1,62,2,188
India,Australia,183,4,19.2,58,2,188
India,Australia,183,4,19.3,58,1,188
India,Australia,184,4,19.4,58,1,188
India,Australia,184,5,19.5,57,2,188
India,Australia,188,5,19.6,61,2,188
India,Pakistan,1,0,0.1,1,0,157
India,Pakistan,2,0,0.2,2,0,157
India,Pakistan,3,0,0.3,3,0,157
India,Pakistan,9,0,0.4,9,0,157
India,Pakistan,12,0,0.5,12,0,157
India,Pakistan,13,0,0.5,13,0,157
India,Pakistan,13,0,0.6,13,0,157
India,Pakistan,14,0,1.1,14,0,157
India,Pakistan,15,0,1.1,15,0,157
India,Pakistan,19,0,1.2,19,0,157
India,Pakistan,19,0,1.3,19,0,157
India,Pakistan,20,0,1.4,20,0,157
India,Pakistan,20,0,1.5,20,0,157
India,Pakistan,20,0,1.6,20,0,157
India,Pakistan,20,0,2.1,20,0,157
India,Pakistan,21,0,2.2,21,0,157
India,Pakistan,25,0,2.3,25,0,157
India,Pakistan,25,1,2.4,25,1,157
India,Pakistan,25,1,2.5,25,1,157
India,Pakistan,26,1,2.6,26,1,157
India,Pakistan,27,1,3.1,27,1,157
India,Pakistan,28,1,3.2,28,1,157
India,Pakistan,29,1,3.3,29,1,157
India,Pakistan,30,1,3.4,30,1,157
India,Pakistan,31,1,3.5,31,1,157
India,Pakistan,32,1,3.5,32,1,157
India,Pakistan,33,1,3.6,33,1,157
India,Pakistan,33,1,4.1,33,1,157
India,Pakistan,37,1,4.2,37,1,157
India,Pakistan,38,1,4.3,38,1,157
India,Pakistan,39,1,4.4,38,1,157
India,Pakistan,39,1,4.5,37,1,157
India,Pakistan,39,1,4.6,36,1,157
India,Pakistan,40,1,5.1,31,1,157
India,Pakistan,40,1,5.2,28,1,157
India,Pakistan,40,1,5.3,27,1,157
India,Pakistan,40,2,5.4,27,2,157
India,Pakistan,40,2,5.5,26,2,157
India,Pakistan,40,2,5.6,25,2,157
India,Pakistan,42,2,6.1,23,2,157
India,Pakistan,42,2,6.2,23,2,157
India,Pakistan,43,2,6.3,23,2,157
India,Pakistan,44,2,6.4,24,2,157
India,Pakistan,44,2,6.5,24,2,157
India,Pakistan,45,2,6.6,25,2,157
India,Pakistan,45,2,7.1,24,2,157
India,Pakistan,49,2,7.2,24,2,157
India,Pakistan,49,2,7.3,24,1,157
India,Pakistan,50,2,7.4,25,1,157
India,Pakistan,50,2,7.5,24,1,157
India,Pakistan,50,2,7.6,23,1,157
India,Pakistan,51,2,8.1,23,1,157
India,Pakistan,52,2,8.2,23,1,157
India,Pakistan,56,2,8.3,26,1,157
India,Pakistan,57,2,8.4,26,1,157
India,Pakistan,57,2,8.5,25,1,157
India,Pakistan,58,2,8.6,25,1,157
India,Pakistan,58,2,9.1,25,1,157
India,Pakistan,59,2,9.2,22,1,157
India,Pakistan,63,2,9.3,25,1,157
India,Pakistan,65,2,9.4,26,1,157
India,Pakistan,65,2,9.5,26,1,157
India,Pakistan,69,2,9.6,30,1,157
India,Pakistan,69,2,10.1,29,1,157
India,Pakistan,70,2,10.2,30,1,157
India,Pakistan,71,2,10.3,31,1,157
India,Pakistan,75,2,10.4,35,0,157
India,Pakistan,76,2,10.5,36,0,157
India,Pakistan,82,2,10.6,42,0,157
India,Pakistan,83,2,11.0,41,0,157
India,Pakistan,84,2,11.1,42,0,157
India,Pakistan,84,2,11.2,41,0,157
India,Pakistan,84,2,11.3,40,0,157
India,Pakistan,84,2,11.4,40,0,157
India,Pakistan,88,2,11.5,43,0,157
India,Pakistan,89,2,11.6,44,0,157
India,Pakistan,90,2,12.1,41,0,157
India,Pakistan,91,2,12.2,42,0,157
India,Pakistan,95,2,12.3,45,0,157
India,Pakistan,96,2,12.4,46,0,157
India,Pakistan,96,2,12.5,46,0,157
India,Pakistan,98,2,12.6,47,0,157
India,Pakistan,102,2,13.1,50,0,157
India,Pakistan,103,2,13.2,47,0,157
India,Pakistan,103,3,13.3,46,1,157
India,Pakistan,104,3,13.4,47,1,157
India,Pakistan,104,3,13.5,46,1,157
India,Pakistan,105,3,13.6,47,1,157
India,Pakistan,107,3,14.1,48,1,157
India,Pakistan,107,3,14.2,44,1,157
India,Pakistan,109,3,14.3,44,1,157
India,Pakistan,109,3,14.4,44,1,157
India,Pakistan,110,3,14.5,41,1,157
India,Pakistan,110,3,14.6,41,1,157
India,Pakistan,111,3,15.0,41,1,157
India,Pakistan,111,3,15.1,40,1,157
India,Pakistan,111,4,15.2,36,2,157
India,Pakistan,112,4,15.3,36,2,157
India,Pakistan,113,4,15.4,31,2,157
India,Pakistan,113,4,15.5,30,2,157
India,Pakistan,114,4,15.6,30,2,157
India,Pakistan,115,4,16.1,31,2,157
India,Pakistan,117,4,16.2,33,2,157
India,Pakistan,117,4,16.3,33,2,157
India,Pakistan,118,4,16.4,30,2,157
India,Pakistan,119,4,16.5,30,2,157
India,Pakistan,120,4,16.6,30,2,157
India,Pakistan,121,4,17.1,30,2,157
India,Pakistan,122,4,17.2,27,2,157
India,Pakistan,128,4,17.3,32,2,157
India,Pakistan,129,4,17.4,33,2,157
India,Pakistan,130,4,17.5,32,2,157
India,Pakistan,130,5,17.6,28,3,157
India,Pakistan,134,5,18.1,31,3,157
India,Pakistan,138,5,18.2,35,2,157
India,Pakistan,140,5,18.3,36,2,157
India,Pakistan,141,5,18.4,37,2,157
India,Pakistan,141,5,18.5,36,2,157
India,Pakistan,143,5,18.6,36,2,157
India,Pakistan,145,5,19.1,38,2,157
India,Pakistan,151,5,19.2,42,2,157
India,Pakistan,152,5,19.3,43,2,157
India,Pakistan,153,5,19.4,43,2,157
India,Pakistan,155,5,19.5,45,2,157
India,Pakistan,157,5,19.6,46,2,157
Australia,New Zealand,0,0,0.1,0,0,186
Australia,New Zealand,0,0,0.2,0,0,186
Australia,New Zealand,1,0,0.3,1,0,186
Australia,New Zealand,5,0,0.4,5,0,186
Australia,New Zealand,5,0,0.5,5,0,186
Australia,New Zealand,5,0,0.6,5,0,186
Australia,New Zealand,5,0,1.1,5,0,186
Australia,New Zealand,5,1,1.2,5,1,186
Australia,New Zealand,5,1,1.3,5,1,186
Australia,New Zealand,5,1,1.4,5,1,186
Australia,New Zealand,5,1,1.5,5,1,186
Australia,New Zealand,5,1,1.6,5,1,186
Australia,New Zealand,6,1,2.1,6,1,186
Australia,New Zealand,7,1,2.2,7,1,186
Australia,New Zealand,8,1,2.3,8,1,186
Australia,New Zealand,10,1,2.4,10,1,186
Australia,New Zealand,10,1,2.5,10,1,186
Australia,New Zealand,10,1,2.6,10,1,186
Australia,New Zealand,10,1,3.1,10,1,186
Australia,New Zealand,10,1,3.2,10,1,186
Australia,New Zealand,16,1,3.3,16,1,186
Australia,New Zealand,20,1,3.4,20,1,186
Australia,New Zealand,21,1,3.5,21,1,186
Australia,New Zealand,25,1,3.6,25,1,186
Australia,New Zealand,25,1,4.1,25,1,186
Australia,New Zealand,26,1,4.1,26,1,186
Australia,New Zealand,30,1,4.2,30,1,186
Australia,New Zealand,31,1,4.3,31,1,186
Australia,New Zealand,35,1,4.4,35,1,186
Australia,New Zealand,39,1,4.5,39,1,186
Australia,New Zealand,41,1,4.6,41,1,186
Australia,New Zealand,41,1,5.1,41,1,186
Australia,New Zealand,42,1,5.2,41,1,186
Australia,New Zealand,42,1,5.3,37,1,186
Australia,New Zealand,46,1,5.4,41,1,186
Australia,New Zealand,47,1,5.5,42,1,186
Australia,New Zealand,48,1,5.6,43,1,186
